DBN,Grade,Year,Demographic,NumberTeted,Meancalecore,NumLevel1,PctLevel1,NumLevel2,PctLevel2,NumLevel3,PctLevel3,NumLevel4,PctLevel4,NumLevel3and4,PctLevel3and4
18K066,4,2014,All tudent,78,315,15,19.2,22,28.2,22,28.2,19,24.4,41,52.6
18K066,4,2015,All tudent,86,306,18,20.9,38,44.2,16,18.6,14,16.3,30,34.9
18K066,4,2016,All tudent,81,305,18,22.2,28,34.6,21,25.9,14,17.3,35,43.2
18K066,4,2017,All tudent,84,312,6,7.1,39,46.4,27,32.1,12,14.3,39,46.4
18K066,5,2013,All tudent,84,304,29,34.5,27,32.1,25,29.8,3,3.6,28,33.3
18K066,5,2014,All tudent,84,297,41,48.8,22,26.2,18,21.4,3,3.6,21,25
18K066,5,2015,All tudent,73,311,18,24.7,22,30.1,26,35.6,7,9.6,33,45.2
18K066,5,2016,All tudent,83,294,36,43.4,28,33.7,16,19.3,3,3.6,19,22.9
18K066,5,2017,All tudent,82,306,19,23.2,35,42.7,24,29.3,4,4.9,28,34.1
18K066,6,2013,All tudent,102,301,17,16.7,65,63.7,18,17.6,2,2,20,19.6
18K066,6,2014,All tudent,105,302,27,25.7,46,43.8,21,20,11,10.5,32,30.5
18K066,6,2015,All tudent,105,300,33,31.4,41,39,20,19,11,10.5,31,29.5
18K066,6,2016,All tudent,103,296,33,32,45,43.7,17,16.5,8,7.8,25,24.3
18K066,6,2017,All tudent,97,287,33,34,53,54.6,11,11.3,0,0,11,11.3
18K066,7,2013,All tudent,80,308,23,28.8,34,42.5,19,23.8,4,5,23,28.8
18K066,7,2014,All tudent,101,308,21,20.8,50,49.5,26,25.7,4,4,30,29.7
18K066,7,2015,All tudent,108,303,26,24.1,57,52.8,21,19.4,4,3.7,25,23.1
18K066,7,2016,All tudent,96,287,52,54.2,28,29.2,13,13.5,3,3.1,16,16.7
18K066,7,2017,All tudent,99,318,15,15.2,46,46.5,21,21.2,17,17.2,38,38.4
18K066,8,2013,All tudent,96,294,30,31.3,57,59.4,9,9.4,0,0,9,9.4
18K066,8,2014,All tudent,76,309,13,17.1,39,51.3,18,23.7,6,7.9,24,31.6
18K066,8,2015,All tudent,98,308,17,17.3,54,55.1,22,22.4,5,5.1,27,27.6
18K066,8,2016,All tudent,99,301,33,33.3,43,43.4,15,15.2,8,8.1,23,23.2
18K066,8,2017,All tudent,91,281,47,51.6,34,37.4,9,9.9,1,1.1,10,11
18K066,All Grade,2013,All tudent,519,300,140,27,254,48.9,104,20,21,4,125,24.1
18K066,All Grade,2014,All tudent,520,307,123,23.7,206,39.6,138,26.5,53,10.2,191,36.7
18K066,All Grade,2015,All tudent,546,305,126,23.1,237,43.4,133,24.4,50,9.2,183,33.5
18K066,All Grade,2016,All tudent,541,297,191,35.3,203,37.5,103,19,44,8.1,147,27.2
18K066,All Grade,2017,All tudent,530,305,128,24.2,223,42.1,111,20.9,68,12.8,179,33.8
18K068,6,2013,All tudent,199,273,125,62.8,66,33.2,8,4,0,0,8,4
18K068,6,2014,All tudent,206,269,142,68.9,54,26.2,9,4.4,1,0.5,10,4.9
18K068,6,2015,All tudent,126,269,93,73.8,29,23,3,2.4,1,0.8,4,3.2
18K068,6,2016,All tudent,101,270,62,61.4,31,30.7,7,6.9,1,1,8,7.9
18K068,6,2017,All tudent,107,275,59,55.1,35,32.7,9,8.4,4,3.7,13,12.1
18K068,7,2013,All tudent,292,271,216,74,66,22.6,9,3.1,1,0.3,10,3.4
18K068,7,2014,All tudent,211,280,131,62.1,71,33.6,9,4.3,0,0,9,4.3
18K068,7,2015,All tudent,196,280,118,60.2,64,32.7,13,6.6,1,0.5,14,7.1
18K068,7,2016,All tudent,133,275,88,66.2,35,26.3,10,7.5,0,0,10,7.5
18K068,7,2017,All tudent,118,287,59,50,42,35.6,16,13.6,1,0.8,17,14.4
18K068,8,2013,All tudent,281,281,158,56.2,105,37.4,14,5,4,1.4,18,6.4
18K068,8,2014,All tudent,208,270,141,67.8,64,30.8,3,1.4,0,0,3,1.4
18K068,8,2015,All tudent,212,288,89,42,107,50.5,16,7.5,0,0,16,7.5
18K068,8,2016,All tudent,196,290,75,38.3,102,52,16,8.2,3,1.5,19,9.7
18K068,8,2017,All tudent,138,286,55,39.9,72,52.2,11,8,0,0,11,8
18K068,All Grade,2013,All tudent,772,275,499,64.6,237,30.7,31,4,5,0.6,36,4.7
18K068,All Grade,2014,All tudent,625,273,414,66.2,189,30.2,21,3.4,1,0.2,22,3.5
18K068,All Grade,2015,All tudent,534,281,300,56.2,200,37.5,32,6,2,0.4,34,6.4
18K068,All Grade,2016,All tudent,430,281,225,52.3,168,39.1,33,7.7,4,0.9,37,8.6
18K068,All Grade,2017,All tudent,363,283,173,47.7,149,41,36,9.9,5,1.4,41,11.3
18K114,3,2013,All tudent,97,274,62,63.9,20,20.6,11,11.3,4,4.1,15,15.5
18K114,3,2014,All tudent,101,278,56,55.4,27,26.7,16,15.8,2,2,18,17.8
18K114,3,2015,All tudent,81,283,44,54.3,21,25.9,12,14.8,4,4.9,16,19.8
18K114,3,2016,All tudent,99,287,39,39.4,35,35.4,22,22.2,3,3,25,25.3
18K114,3,2017,All tudent,66,293,23,34.8,25,37.9,12,18.2,6,9.1,18,27.3
18K114,4,2013,All tudent,115,276,63,54.8,44,38.3,8,7,0,0,8,7
18K114,4,2014,All tudent,97,278,52,53.6,25,25.8,18,18.6,2,2.1,20,20.6
18K114,4,2015,All tudent,101,293,37,36.6,32,31.7,25,24.8,7,6.9,32,31.7
18K114,4,2016,All tudent,80,287,38,47.5,26,32.5,11,13.8,5,6.3,16,20
18K114,4,2017,All tudent,88,296,23,26.1,41,46.6,18,20.5,6,6.8,24,27.3
18K114,5,2013,All tudent,126,280,88,69.8,30,23.8,5,4,3,2.4,8,6.3
18K114,5,2014,All tudent,98,284,52,53.1,33,33.7,9,9.2,4,4.1,13,13.3
18K114,5,2015,All tudent,85,291,38,44.7,31,36.5,15,17.6,1,1.2,16,18.8
18K114,5,2016,All tudent,99,276,65,65.7,24,24.2,10,10.1,0,0,10,10.1
18K114,5,2017,All tudent,77,295,30,39,31,40.3,15,19.5,1,1.3,16,20.8
18K114,All Grade,2013,All tudent,338,277,213,63,94,27.8,24,7.1,7,2.1,31,9.2
18K114,All Grade,2014,All tudent,296,280,160,54.1,85,28.7,43,14.5,8,2.7,51,17.2
18K114,All Grade,2015,All tudent,267,290,119,44.6,84,31.5,52,19.5,12,4.5,64,24
18K114,All Grade,2016,All tudent,278,283,142,51.1,85,30.6,43,15.5,8,2.9,51,18.3
18K114,All Grade,2017,All tudent,231,295,76,32.9,97,42,45,19.5,13,5.6,58,25.1
18K115,3,2013,All tudent,192,305,45,23.4,75,39.1,54,28.1,18,9.4,72,37.5
18K115,3,2014,All tudent,206,298,67,32.5,72,35,49,23.8,18,8.7,67,32.5
18K115,3,2015,All tudent,172,297,65,37.8,49,28.5,33,19.2,25,14.5,58,33.7
18K115,3,2016,All tudent,170,302,57,33.5,48,28.2,28,16.5,37,21.8,65,38.2
18K115,3,2017,All tudent,163,305,52,31.9,39,23.9,37,22.7,35,21.5,72,44.2
18K115,4,2013,All tudent,178,303,47,26.4,62,34.8,41,23,28,15.7,69,38.8
18K115,4,2014,All tudent,191,293,74,38.7,62,32.5,37,19.4,18,9.4,55,28.8
18K115,4,2015,All tudent,205,295,69,33.7,75,36.6,41,20,20,9.8,61,29.8
18K115,4,2016,All tudent,173,282,83,48,47,27.2,30,17.3,13,7.5,43,24.9
18K115,4,2017,All tudent,158,294,58,36.7,45,28.5,34,21.5,21,13.3,55,34.8
18K115,5,2013,All tudent,207,297,89,43,76,36.7,35,16.9,7,3.4,42,20.3
18K115,5,2014,All tudent,161,303,58,36,51,31.7,28,17.4,24,14.9,52,32.3
18K115,5,2015,All tudent,162,302,62,38.3,47,29,39,24.1,14,8.6,53,32.7
18K115,5,2016,All tudent,166,290,90,54.2,42,25.3,24,14.5,10,6,34,20.5
18K115,5,2017,All tudent,147,298,58,39.5,41,27.9,39,26.5,9,6.1,48,32.7
18K115,All Grade,2013,All tudent,577,301,181,31.4,213,36.9,130,22.5,53,9.2,183,31.7
18K115,All Grade,2014,All tudent,558,298,199,35.7,185,33.2,114,20.4,60,10.8,174,31.2
18K115,All Grade,2015,All tudent,539,298,196,36.4,171,31.7,113,21,59,10.9,172,31.9
18K115,All Grade,2016,All tudent,509,291,230,45.2,137,26.9,82,16.1,60,11.8,142,27.9
18K115,All Grade,2017,All tudent,468,299,168,35.9,125,26.7,110,23.5,65,13.9,175,37.4
18K135,3,2013,All tudent,105,291,44,41.9,38,36.2,17,16.2,6,5.7,23,21.9
18K135,3,2014,All tudent,110,291,53,48.2,31,28.2,18,16.4,8,7.3,26,23.6
18K135,3,2015,All tudent,105,297,29,27.6,47,44.8,19,18.1,10,9.5,29,27.6
18K135,3,2016,All tudent,116,297,33,28.4,48,41.4,23,19.8,12,10.3,35,30.2
18K135,3,2017,All tudent,89,300,29,32.6,25,28.1,21,23.6,14,15.7,35,39.3
18K135,4,2013,All tudent,134,289,54,40.3,49,36.6,26,19.4,5,3.7,31,23.1
18K135,4,2014,All tudent,98,289,42,42.9,29,29.6,19,19.4,8,8.2,27,27.6
18K135,4,2015,All tudent,120,288,56,46.7,34,28.3,19,15.8,11,9.2,30,25
18K135,4,2016,All tudent,110,290,42,38.2,38,34.5,21,19.1,9,8.2,30,27.3
18K135,4,2017,All tudent,114,290,52,45.6,31,27.2,20,17.5,11,9.6,31,27.2
18K135,5,2013,All tudent,108,292,54,50,30,27.8,20,18.5,4,3.7,24,22.2
18K135,5,2014,All tudent,106,301,40,37.7,38,35.8,23,21.7,5,4.7,28,26.4
18K135,5,2015,All tudent,84,289,41,48.8,34,40.5,9,10.7,0,0,9,10.7
18K135,5,2016,All tudent,110,296,53,48.2,34,30.9,16,14.5,7,6.4,23,20.9
18K135,5,2017,All tudent,100,292,47,47,31,31,19,19,3,3,22,22
18K135,All Grade,2013,All tudent,347,291,152,43.8,117,33.7,63,18.2,15,4.3,78,22.5
18K135,All Grade,2014,All tudent,314,294,135,43,98,31.2,60,19.1,21,6.7,81,25.8
18K135,All Grade,2015,All tudent,309,291,126,40.8,115,37.2,47,15.2,21,6.8,68,22
18K135,All Grade,2016,All tudent,336,294,128,38.1,120,35.7,60,17.9,28,8.3,88,26.2
18K135,All Grade,2017,All tudent,303,294,128,42.2,87,28.7,60,19.8,28,9.2,88,29
18K208,3,2013,All tudent,83,278,46,55.4,31,37.3,6,7.2,0,0,6,7.2
18K208,3,2014,All tudent,80,291,30,37.5,32,40,17,21.3,1,1.3,18,22.5
18K208,3,2015,All tudent,72,286,32,44.4,31,43.1,9,12.5,0,0,9,12.5
18K208,3,2016,All tudent,75,298,27,36,23,30.7,17,22.7,8,10.7,25,33.3
18K208,3,2017,All tudent,65,296,18,27.7,27,41.5,13,20,7,10.8,20,30.8
18K208,4,2013,All tudent,73,295,22,30.1,31,42.5,19,26,1,1.4,20,27.4
18K208,4,2014,All tudent,74,298,25,33.8,24,32.4,15,20.3,10,13.5,25,33.8
18K208,4,2015,All tudent,75,301,16,21.3,33,44,18,24,8,10.7,26,34.7
18K208,4,2016,All tudent,67,297,21,31.3,26,38.8,14,20.9,6,9,20,29.9
18K208,4,2017,All tudent,71,288,32,45.1,26,36.6,8,11.3,5,7,13,18.3
18K208,5,2013,All tudent,86,295,44,51.2,18,20.9,16,18.6,8,9.3,24,27.9
18K208,5,2014,All tudent,58,306,19,32.8,19,32.8,11,19,9,15.5,20,34.5
18K208,5,2015,All tudent,64,308,18,28.1,24,37.5,15,23.4,7,10.9,22,34.4
18K208,5,2016,All tudent,64,313,12,18.8,24,37.5,21,32.8,7,10.9,28,43.8
18K208,5,2017,All tudent,58,297,21,36.2,24,41.4,12,20.7,1,1.7,13,22.4
18K208,All Grade,2013,All tudent,242,289,112,46.3,80,33.1,41,16.9,9,3.7,50,20.7
18K208,All Grade,2014,All tudent,212,297,74,34.9,75,35.4,43,20.3,20,9.4,63,29.7
18K208,All Grade,2015,All tudent,211,298,66,31.3,88,41.7,42,19.9,15,7.1,57,27
18K208,All Grade,2016,All tudent,206,302,60,29.1,73,35.4,52,25.2,21,10.2,73,35.4
18K208,All Grade,2017,All tudent,194,294,71,36.6,77,39.7,33,17,13,6.7,46,23.7
18K211,6,2013,All tudent,211,292,77,36.5,83,39.3,37,17.5,14,6.6,51,24.2
18K211,6,2014,All tudent,209,289,97,46.4,66,31.6,32,15.3,14,6.7,46,22
18K211,6,2015,All tudent,172,289,79,45.9,55,32,22,12.8,16,9.3,38,22.1
18K211,6,2016,All tudent,163,288,70,42.9,58,35.6,16,9.8,19,11.7,35,21.5
18K211,6,2017,All tudent,164,273,104,63.4,35,21.3,17,10.4,8,4.9,25,15.2
18K211,7,2013,All tudent,232,288,121,52.2,77,33.2,29,12.5,5,2.2,34,14.7
18K211,7,2014,All tudent,216,289,109,50.5,78,36.1,28,13,1,0.5,29,13.4
18K211,7,2015,All tudent,201,292,87,43.3,73,36.3,35,17.4,6,3,41,20.4
18K211,7,2016,All tudent,170,291,76,44.7,60,35.3,24,14.1,10,5.9,34,20
18K211,7,2017,All tudent,176,292,89,50.6,54,30.7,31,17.6,2,1.1,33,18.8
18K211,8,2013,All tudent,248,289,108,43.5,95,38.3,38,15.3,7,2.8,45,18.1
18K211,8,2014,All tudent,233,286,99,42.5,123,52.8,11,4.7,0,0,11,4.7
18K211,8,2015,All tudent,200,288,84,42,89,44.5,27,13.5,0,0,27,13.5
18K211,8,2016,All tudent,208,295,76,36.5,88,42.3,32,15.4,12,5.8,44,21.2
18K211,8,2017,All tudent,165,287,70,42.4,70,42.4,17,10.3,8,4.8,25,15.2
18K211,All Grade,2013,All tudent,691,290,306,44.3,255,36.9,104,15.1,26,3.8,130,18.8
18K211,All Grade,2014,All tudent,658,288,305,46.4,267,40.6,71,10.8,15,2.3,86,13.1
18K211,All Grade,2015,All tudent,573,290,250,43.6,217,37.9,84,14.7,22,3.8,106,18.5
18K211,All Grade,2016,All tudent,541,291,222,41,206,38.1,72,13.3,41,7.6,113,20.9
18K211,All Grade,2017,All tudent,505,284,263,52.1,159,31.5,65,12.9,18,3.6,83,16.4
18K219,3,2013,All tudent,94,277,52,55.3,37,39.4,5,5.3,0,0,5,5.3
18K219,3,2014,All tudent,90,270,59,65.6,25,27.8,6,6.7,0,0,6,6.7
18K219,3,2015,All tudent,68,294,23,33.8,26,38.2,14,20.6,5,7.4,19,27.9
18K219,3,2016,All tudent,84,301,25,29.8,29,34.5,15,17.9,15,17.9,30,35.7
18K219,3,2017,All tudent,56,295,19,33.9,15,26.8,15,26.8,7,12.5,22,39.3
18K219,4,2013,All tudent,109,286,52,47.7,36,33,13,11.9,8,7.3,21,19.3
18K219,4,2014,All tudent,96,280,57,59.4,25,26,10,10.4,4,4.2,14,14.6
18K219,4,2015,All tudent,83,277,46,55.4,28,33.7,7,8.4,2,2.4,9,10.8
18K219,4,2016,All tudent,70,285,33,47.1,24,34.3,5,7.1,8,11.4,13,18.6
18K219,4,2017,All tudent,95,289,39,41.1,33,34.7,16,16.8,7,7.4,23,24.2
18K219,5,2013,All tudent,97,296,40,41.2,42,43.3,12,12.4,3,3.1,15,15.5
18K219,5,2014,All tudent,87,294,47,54,14,16.1,14,16.1,12,13.8,26,29.9
18K219,5,2015,All tudent,81,287,42,51.9,21,25.9,17,21,1,1.2,18,22.2
18K219,5,2016,All tudent,75,276,54,72,14,18.7,7,9.3,0,0,7,9.3
18K219,5,2017,All tudent,61,288,33,54.1,21,34.4,5,8.2,2,3.3,7,11.5
18K219,All Grade,2013,All tudent,300,286,144,48,115,38.3,30,10,11,3.7,41,13.7
18K219,All Grade,2014,All tudent,273,281,163,59.7,64,23.4,30,11,16,5.9,46,16.8
18K219,All Grade,2015,All tudent,232,286,111,47.8,75,32.3,38,16.4,8,3.4,46,19.8
18K219,All Grade,2016,All tudent,229,288,112,48.9,67,29.3,27,11.8,23,10,50,21.8
18K219,All Grade,2017,All tudent,212,291,91,42.9,69,32.5,36,17,16,7.5,52,24.5
18K233,3,2013,All tudent,95,292,32,33.7,43,45.3,19,20,1,1.1,20,21.1
18K233,3,2014,All tudent,103,290,45,43.7,35,34,13,12.6,10,9.7,23,22.3
18K233,3,2015,All tudent,82,298,25,30.5,33,40.2,19,23.2,5,6.1,24,29.3
18K233,3,2016,All tudent,60,305,10,16.7,28,46.7,14,23.3,8,13.3,22,36.7
18K233,3,2017,All tudent,69,297,19,27.5,30,43.5,15,21.7,5,7.2,20,29
18K233,4,2013,All tudent,96,287,37,38.5,45,46.9,12,12.5,2,2.1,14,14.6
18K233,4,2014,All tudent,85,288,32,37.6,41,48.2,12,14.1,0,0,12,14.1
18K233,4,2015,All tudent,70,283,29,41.4,31,44.3,7,10,3,4.3,10,14.3
18K233,4,2016,All tudent,79,281,42,53.2,23,29.1,13,16.5,1,1.3,14,17.7
18K233,4,2017,All tudent,67,286,25,37.3,34,50.7,8,11.9,0,0,8,11.9
18K233,5,2013,All tudent,101,292,45,44.6,42,41.6,10,9.9,4,4,14,13.9
18K233,5,2014,All tudent,73,299,28,38.4,23,31.5,19,26,3,4.1,22,30.1
18K233,5,2015,All tudent,66,304,16,24.2,32,48.5,15,22.7,3,4.5,18,27.3
18K233,5,2016,All tudent,72,300,26,36.1,32,44.4,11,15.3,3,4.2,14,19.4
18K233,5,2017,All tudent,78,297,32,41,27,34.6,17,21.8,2,2.6,19,24.4
18K233,All Grade,2013,All tudent,292,290,114,39,130,44.5,41,14,7,2.4,48,16.4
18K233,All Grade,2014,All tudent,261,292,105,40.2,99,37.9,44,16.9,13,5,57,21.8
18K233,All Grade,2015,All tudent,218,295,70,32.1,96,44,41,18.8,11,5,52,23.9
18K233,All Grade,2016,All tudent,211,294,78,37,83,39.3,38,18,12,5.7,50,23.7
18K233,All Grade,2017,All tudent,214,294,76,35.5,91,42.5,40,18.7,7,3.3,47,22
18K235,3,2013,All tudent,160,305,38,23.8,59,36.9,42,26.3,21,13.1,63,39.4
18K235,3,2014,All tudent,165,303,39,23.6,62,37.6,44,26.7,20,12.1,64,38.8
18K235,3,2015,All tudent,127,304,27,21.3,51,40.2,38,29.9,11,8.7,49,38.6
18K235,3,2016,All tudent,147,306,39,26.5,39,26.5,37,25.2,32,21.8,69,46.9
18K235,3,2017,All tudent,141,313,30,21.3,36,25.5,33,23.4,42,29.8,75,53.2
18K235,4,2013,All tudent,182,307,31,17,77,42.3,56,30.8,18,9.9,74,40.7
18K235,4,2014,All tudent,157,298,44,28,60,38.2,39,24.8,14,8.9,53,33.8
18K235,4,2015,All tudent,167,299,37,22.2,76,45.5,38,22.8,16,9.6,54,32.3
18K235,4,2016,All tudent,130,297,41,31.5,42,32.3,34,26.2,13,10,47,36.2
18K235,4,2017,All tudent,152,305,44,28.9,36,23.7,42,27.6,30,19.7,72,47.4
18K235,5,2013,All tudent,153,301,56,36.6,58,37.9,29,19,10,6.5,39,25.5
18K235,5,2014,All tudent,157,316,34,21.7,46,29.3,50,31.8,27,17.2,77,49
18K235,5,2015,All tudent,144,309,35,24.3,45,31.3,50,34.7,14,9.7,64,44.4
18K235,5,2016,All tudent,164,301,58,35.4,57,34.8,32,19.5,17,10.4,49,29.9
18K235,5,2017,All tudent,115,305,35,30.4,41,35.7,33,28.7,6,5.2,39,33.9
18K235,6,2013,All tudent,96,338,0,0,12,12.5,42,43.8,42,43.8,84,87.5
18K235,6,2014,All tudent,95,335,2,2.1,8,8.4,44,46.3,41,43.2,85,89.5
18K235,6,2015,All tudent,120,333,0,0,21,17.5,53,44.2,46,38.3,99,82.5
18K235,6,2016,All tudent,99,345,2,2,3,3,26,26.3,68,68.7,94,94.9
18K235,6,2017,All tudent,101,345,6,5.9,7,6.9,25,24.8,63,62.4,88,87.1
18K235,7,2013,All tudent,108,335,1,0.9,20,18.5,61,56.5,26,24.1,87,80.6
18K235,7,2014,All tudent,90,343,2,2.2,6,6.7,44,48.9,38,42.2,82,91.1
18K235,7,2015,All tudent,84,347,2,2.4,4,4.8,30,35.7,48,57.1,78,92.9
18K235,7,2016,All tudent,112,340,1,0.9,19,17,55,49.1,37,33,92,82.1
18K235,7,2017,All tudent,90,346,2,2.2,2,2.2,41,45.6,45,50,86,95.6
18K235,8,2013,All tudent,76,330,3,3.9,20,26.3,39,51.3,14,18.4,53,69.7
18K235,8,2014,All tudent,46,332,1,2.2,13,28.3,23,50,9,19.6,32,69.6
18K235,8,2015,All tudent,53,336,2,3.8,9,17,22,41.5,20,37.7,42,79.2
18K235,8,2016,All tudent,49,335,4,8.2,8,16.3,15,30.6,22,44.9,37,75.5
18K235,8,2017,All tudent,53,324,0,0,21,39.6,32,60.4,0,0,32,60.4
18K268,5,2015,All tudent,60,290,31,51.7,16,26.7,10,16.7,3,5,13,21.7
18K235,All Grade,2013,All tudent,775,315,129,16.6,246,31.7,269,34.7,131,16.9,400,51.6
18K235,All Grade,2014,All tudent,710,316,122,17.2,195,27.5,244,34.4,149,21,393,55.4
18K235,All Grade,2015,All tudent,695,317,103,14.8,206,29.6,231,33.2,155,22.3,386,55.5
18K235,All Grade,2016,All tudent,701,316,145,20.7,168,24,199,28.4,189,27,388,55.3
18K235,All Grade,2017,All tudent,652,320,117,17.9,143,21.9,206,31.6,186,28.5,392,60.1
18K244,3,2013,All tudent,109,299,27,24.8,52,47.7,19,17.4,11,10.1,30,27.5
18K244,3,2014,All tudent,110,297,37,33.6,39,35.5,24,21.8,10,9.1,34,30.9
18K244,3,2015,All tudent,103,302,28,27.2,40,38.8,21,20.4,14,13.6,35,34
18K244,3,2016,All tudent,94,315,13,13.8,31,33,26,27.7,24,25.5,50,53.2
18K244,3,2017,All tudent,82,304,20,24.4,26,31.7,22,26.8,14,17.1,36,43.9
18K244,4,2013,All tudent,112,291,42,37.5,43,38.4,23,20.5,4,3.6,27,24.1
18K244,4,2014,All tudent,102,297,30,29.4,41,40.2,20,19.6,11,10.8,31,30.4
18K244,4,2015,All tudent,114,293,44,38.6,39,34.2,19,16.7,12,10.5,31,27.2
18K244,4,2016,All tudent,102,295,40,39.2,38,37.3,13,12.7,11,10.8,24,23.5
18K244,4,2017,All tudent,98,287,40,40.8,33,33.7,19,19.4,6,6.1,25,25.5
18K244,5,2013,All tudent,124,294,57,46,43,34.7,22,17.7,2,1.6,24,19.4
18K244,5,2014,All tudent,97,305,28,28.9,33,34,28,28.9,8,8.2,36,37.1
18K244,5,2015,All tudent,84,305,29,34.5,23,27.4,23,27.4,9,10.7,32,38.1
18K244,5,2016,All tudent,101,299,33,32.7,43,42.6,20,19.8,5,5,25,24.8
18K244,5,2017,All tudent,93,303,33,35.5,28,30.1,24,25.8,8,8.6,32,34.4
18K244,All Grade,2013,All tudent,345,295,126,36.5,138,40,64,18.6,17,4.9,81,23.5
18K244,All Grade,2014,All tudent,309,300,95,30.7,113,36.6,72,23.3,29,9.4,101,32.7
18K244,All Grade,2015,All tudent,301,299,101,33.6,102,33.9,63,20.9,35,11.6,98,32.6
18K244,All Grade,2016,All tudent,297,302,86,29,112,37.7,59,19.9,40,13.5,99,33.3
18K244,All Grade,2017,All tudent,273,297,93,34.1,87,31.9,65,23.8,28,10.3,93,34.1
18K268,3,2013,All tudent,60,286,25,41.7,26,43.3,8,13.3,1,1.7,9,15
18K268,3,2014,All tudent,80,290,29,36.3,31,38.8,18,22.5,2,2.5,20,25
18K268,3,2015,All tudent,85,289,37,43.5,34,40,9,10.6,5,5.9,14,16.5
18K268,3,2016,All tudent,54,277,25,46.3,23,42.6,6,11.1,0,0,6,11.1
18K268,3,2017,All tudent,52,292,18,34.6,23,44.2,7,13.5,4,7.7,11,21.2
18K268,4,2013,All tudent,79,285,36,45.6,31,39.2,11,13.9,1,1.3,12,15.2
18K268,4,2014,All tudent,68,276,36,52.9,25,36.8,5,7.4,2,2.9,7,10.3
18K268,4,2015,All tudent,77,276,40,51.9,27,35.1,7,9.1,3,3.9,10,13
18K268,4,2016,All tudent,76,281,41,53.9,25,32.9,7,9.2,3,3.9,10,13.2
18K268,4,2017,All tudent,56,273,30,53.6,21,37.5,4,7.1,1,1.8,5,8.9
18K268,5,2013,All tudent,83,289,44,53,25,30.1,12,14.5,2,2.4,14,16.9
18K268,5,2014,All tudent,63,294,28,44.4,24,38.1,11,17.5,0,0,11,17.5
18K268,5,2016,All tudent,68,295,25,36.8,25,36.8,16,23.5,2,2.9,18,26.5
18K268,5,2017,All tudent,78,286,42,53.8,23,29.5,10,12.8,3,3.8,13,16.7
18K268,All Grade,2013,All tudent,222,287,105,47.3,82,36.9,31,14,4,1.8,35,15.8
18K268,All Grade,2014,All tudent,211,287,93,44.1,80,37.9,34,16.1,4,1.9,38,18
18K268,All Grade,2015,All tudent,222,285,108,48.6,77,34.7,26,11.7,11,5,37,16.7
18K268,All Grade,2016,All tudent,198,285,91,46,73,36.9,29,14.6,5,2.5,34,17.2
18K268,All Grade,2017,All tudent,186,284,90,48.4,67,36,21,11.3,8,4.3,29,15.6
18K272,3,2013,All tudent,79,279,49,62,23,29.1,7,8.9,0,0,7,8.9
18K272,3,2014,All tudent,69,285,38,55.1,24,34.8,5,7.2,2,2.9,7,10.1
18K272,3,2015,All tudent,68,288,32,47.1,20,29.4,14,20.6,2,2.9,16,23.5
18K272,3,2016,All tudent,74,275,43,58.1,28,37.8,1,1.4,2,2.7,3,4.1
18K272,3,2017,All tudent,64,282,28,43.8,23,35.9,12,18.8,1,1.6,13,20.3
18K272,4,2013,All tudent,97,283,42,43.3,46,47.4,8,8.2,1,1,9,9.3
18K272,4,2014,All tudent,78,285,33,42.3,32,41,11,14.1,2,2.6,13,16.7
18K272,4,2015,All tudent,67,284,31,46.3,28,41.8,5,7.5,3,4.5,8,11.9
18K272,4,2016,All tudent,53,273,33,62.3,15,28.3,3,5.7,2,3.8,5,9.4
18K272,4,2017,All tudent,72,277,43,59.7,23,31.9,4,5.6,2,2.8,6,8.3
18K272,5,2013,All tudent,102,298,39,38.2,51,50,12,11.8,0,0,12,11.8
18K272,5,2014,All tudent,93,280,64,68.8,24,25.8,5,5.4,0,0,5,5.4
18K272,5,2015,All tudent,65,283,40,61.5,21,32.3,2,3.1,2,3.1,4,6.2
18K272,5,2016,All tudent,61,286,34,55.7,20,32.8,4,6.6,3,4.9,7,11.5
18K272,5,2017,All tudent,48,288,27,56.3,14,29.2,5,10.4,2,4.2,7,14.6
18K272,All Grade,2013,All tudent,278,287,130,46.8,120,43.2,27,9.7,1,0.4,28,10.1
18K272,All Grade,2014,All tudent,240,283,135,56.3,80,33.3,21,8.8,4,1.7,25,10.4
18K272,All Grade,2015,All tudent,200,285,103,51.5,69,34.5,21,10.5,7,3.5,28,14
18K272,All Grade,2016,All tudent,188,278,110,58.5,63,33.5,8,4.3,7,3.7,15,8
18K272,All Grade,2017,All tudent,184,282,98,53.3,60,32.6,21,11.4,5,2.7,26,14.1
18K276,3,2013,All tudent,128,283,76,59.4,31,24.2,17,13.3,4,3.1,21,16.4
18K276,3,2014,All tudent,111,284,57,51.4,39,35.1,12,10.8,3,2.7,15,13.5
18K276,3,2015,All tudent,114,294,45,39.5,33,28.9,27,23.7,9,7.9,36,31.6
18K276,3,2016,All tudent,107,290,38,35.5,49,45.8,11,10.3,9,8.4,20,18.7
18K276,3,2017,All tudent,102,296,37,36.3,32,31.4,15,14.7,18,17.6,33,32.4
18K276,4,2013,All tudent,120,282,66,55,34,28.3,15,12.5,5,4.2,20,16.7
18K276,4,2014,All tudent,115,284,57,49.6,28,24.3,22,19.1,8,7,30,26.1
18K276,4,2015,All tudent,106,283,53,50,32,30.2,19,17.9,2,1.9,21,19.8
